#EAST NORTH ELEV Kg/m^2 [-6->-4) [-4->-2) [-2->0) [0->2) [2->4) [4->6) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
601487 1477887 0 1.73029e-291 4.82156e-11 1.12063e-09 8.0739e-09 2.24461e-08 7.68837e-08 100 
603487 1477887 0 2.04474e-297 2.94949e-11 6.86317e-10 4.9566e-09 1.38887e-08 4.93134e-08 100 
605487 1477887 0 1.63633e-303 1.78085e-11 4.14879e-10 3.00362e-09 8.48469e-09 3.12581e-08 100 
607487 1477887 0 8.86793e-310 1.05856e-11 2.44583e-10 1.77114e-09 5.07218e-09 1.95878e-08 100 
609487 1477887 0 3.25453e-316 0 0 0 0 0 100 
611487 1477887 0 7.41098e-323 0 0 0 0 0 100 
613487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
615487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
617487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
619487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
621487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
623487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
625487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
627487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
629487 1477887 0 0 -nan -nan -nan -nan -nan -nan 
433487 1475887 0 0 -nan -nan -nan -nan -nan -nan 
