#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
558790 1419690 350 5.6e-20  0 0 0 5.4e-270 2.6e-151 1.3e-77 1.1e-39 1e+02 
558790 1421190 350 6.2e-21  0 0 0 6.3e-285 9.6e-160 5.5e-82 5.8e-42 1e+02 
558790 1422690 350 6.3e-22  0 0 0 1.6e-300 1.7e-168 1.5e-86 2.5e-44 1e+02 
558790 1424190 350 5.8e-23  0 0 0 0 1.3e-177 2.9e-91 8.6e-47 1e+02 
558790 1425690 350 5e-24  0 0 0 0 4.8e-187 3.7e-96 2.4e-49 1e+02 
558790 1427190 350 4e-25  0 0 0 0 8.1e-197 3.1e-101 5.5e-52 1e+02 
558790 1428690 350 2.9e-26  0 0 0 0 6.3e-207 1.7e-106 1e-54 1e+02 
558790 1430190 350 1.9e-27  0 0 0 0 2.3e-217 6.6e-112 1.5e-57 1e+02 
558790 1431690 350 1.2e-28  0 0 0 0 3.8e-228 1.7e-117 1.9e-60 1e+02 
560290 1332690 350 3.3e-30  0 0 0 0 1.3e-241 1.7e-124 4.3e-64 1e+02 
560290 1334190 350 5.7e-29  0 0 0 0 1.3e-230 8.8e-119 4.1e-61 1e+02 
560290 1335690 350 9e-28  0 0 0 0 6.1e-220 3.1e-113 3.1e-58 1e+02 
560290 1337190 350 1.3e-26  0 0 0 0 1.3e-209 7.1e-108 1.9e-55 1e+02 
560290 1338690 350 1.8e-25  0 0 0 0 1.3e-199 1.1e-102 9.8e-53 1e+02 
560290 1340190 350 2.2e-24  0 0 0 0 6e-190 1.1e-97 4e-50 1e+02 
560290 1341690 350 2.5e-23  0 0 0 0 1.3e-180 7.9e-93 1.3e-47 1e+02 
560290 1343190 350 2.6e-22  0 0 0 0 1.2e-171 3.7e-88 3.6e-45 1e+02 
560290 1344690 350 2.5e-21  0 0 0 1.2e-290 5.6e-163 1.1e-83 7.8e-43 1e+02 
560290 1346190 350 2.2e-20  0 0 0 6.4e-276 1.2e-154 2.4e-79 1.4e-40 1e+02 
560290 1347690 350 1.8e-19  0 0 0 8.8e-262 1.1e-146 3.3e-75 2e-38 1e+02 
560290 1349190 350 1.3e-18  0 0 0 3.1e-248 4.9e-139 3.1e-71 2.3e-36 1e+02 
560290 1350690 350 8.9e-18  0 0 0 2.8e-235 1e-131 1.9e-67 2.2e-34 1e+02 
560290 1352190 350 5.6e-17  0 0 0 6.3e-223 9.5e-125 8.1e-64 1.7e-32 1e+02 
560290 1353690 350 3.2e-16  0 0 0 3.7e-211 4.1e-118 2.3e-60 1.1e-30 1e+02 
560290 1355190 350 1.7e-15  0 0 0 5.4e-200 8.3e-112 4.2e-57 5.5e-29 1e+02 
560290 1356690 350 8.3e-15  0 0 1.7e-301 2e-189 7.6e-106 5.3e-54 2.3e-27 1e+02 
560290 1358190 350 3.7e-14  0 0 1.1e-285 1.9e-179 3.3e-100 4.4e-51 7.8e-26 1e+02 
560290 1359690 350 1.5e-13  0 0 7.8e-271 4.7e-170 6.5e-95 2.5e-48 2.1e-24 1e+02 
560290 1361190 350 5.7e-13  0 0 6.4e-257 2.9e-161 5.9e-90 9.3e-46 4.7e-23 1e+02 
560290 1362690 350 2e-12  0 0 6.1e-244 4.5e-153 2.5e-85 2.3e-43 8.5e-22 1e+02 
560290 1364190 350 6.3e-12  0 9e-306 6.7e-232 1.8e-145 4.8e-81 4e-41 1.3e-20 1e+02 
560290 1365690 350 1.8e-11  0 3.4e-291 8.3e-221 1.9e-138 4.3e-77 4.5e-39 1.5e-19 1e+02 
560290 1367190 350 4.9e-11  0 7.7e-278 1.2e-210 4.8e-132 1.8e-73 3.4e-37 1.4e-18 1e+02 
560290 1368690 350 1.2e-10  0 1e-265 2e-201 3.2e-126 3.5e-70 1.7e-35 1.1e-17 1e+02 
560290 1370190 350 2.7e-10  0 7.6e-255 3.8e-193 5.5e-121 3.1e-67 5.8e-34 7.2e-17 1e+02 
560290 1371690 350 5.5e-10  0 3.4e-245 8.4e-186 2.4e-116 1.3e-64 1.3e-32 3.7e-16 1e+02 
560290 1373190 350 1e-09  4.8e-304 8.8e-237 2.1e-179 2.6e-112 2.4e-62 2e-31 1.5e-15 1e+02 
560290 1374690 350 1.8e-09  7.4e-295 1.3e-229 6.3e-174 7.4e-109 2.2e-60 2e-30 5.3e-15 1e+02 
560290 1376190 350 2.8e-09  3e-287 1.2e-223 2.1e-169 5.4e-106 8.8e-59 1.4e-29 1.4e-14 1e+02 
560290 1377690 350 3.9e-09  3.3e-281 6.3e-219 8.3e-166 9.9e-104 1.7e-57 6.5e-29 3.2e-14 1e+02 
560290 1379190 350 5.1e-09  9.7e-277 1.9e-215 3.7e-163 4.7e-102 1.5e-56 2e-28 5.9e-14 1e+02 
560290 1380690 350 6.1e-09  7.5e-274 3.5e-213 2e-161 5.7e-101 6e-56 4.2e-28 8.6e-14 1e+02 
560290 1382190 350 6.6e-09  1.5e-272 3.7e-212 1.2e-160 1.8e-100 1.1e-55 5.8e-28 1e-13 1e+02 
560290 1383690 350 6.5e-09  8.4e-273 2.3e-212 8.2e-161 1.4e-100 1e-55 5.4e-28 9.9e-14 1e+02 
560290 1385190 350 5.8e-09  1.2e-274 8.5e-214 6.6e-162 2.9e-101 4.1e-56 3.4e-28 7.7e-14 1e+02 
560290 1386690 350 4.8e-09  4.7e-278 1.8e-216 6.2e-164 1.5e-102 7.8e-57 1.4e-28 4.9e-14 1e+02 
560290 1388190 350 3.6e-09  4.8e-283 2.3e-220 6.7e-167 2e-104 6.8e-58 4.1e-29 2.5e-14 1e+02 
560290 1389690 350 2.4e-09  1.3e-289 1.7e-225 8.3e-171 6.9e-107 2.8e-59 7.7e-30 1.1e-14 1e+02 
560290 1391190 350 1.5e-09  9.5e-298 7.4e-232 1.2e-175 6.1e-110 5.3e-61 9.9e-31 3.6e-15 1e+02 
560290 1392690 350 8.6e-10  1.8e-307 1.9e-239 2e-181 1.4e-113 4.6e-63 8.4e-32 9.8e-16 1e+02 
560290 1394190 350 4.5e-10  0 2.8e-248 3.8e-188 7.8e-118 1.9e-65 4.8e-33 2.2e-16 1e+02 
560290 1395690 350 2.1e-10  0 2.4e-258 8.4e-196 1.1e-122 3.5e-68 1.9e-34 4e-17 1e+02 
560290 1397190 350 9.2e-11  0 1.2e-269 2.1e-204 4.3e-128 3e-71 4.8e-36 5.8e-18 1e+02 
560290 1398690 350 3.7e-11  0 3.7e-282 6.3e-214 4.1e-134 1.2e-74 8.3e-38 6.9e-19 1e+02 
560290 1400190 350 1.3e-11  0 6.4e-296 2.1e-224 9.9e-141 2.3e-78 9.6e-40 6.7e-20 1e+02 
560290 1401690 350 4.5e-12  0 1.1e-310 8.2e-236 6.2e-148 1.9e-82 7.5e-42 5.2e-21 1e+02 
560290 1403190 350 1.4e-12  0 0 3.6e-248 9.8e-156 7.7e-87 3.9e-44 3.3e-22 1e+02 
560290 1404690 350 3.9e-13  0 0 1.9e-261 3.9e-164 1.4e-91 1.4e-46 1.7e-23 1e+02 
560290 1406190 350 1e-13  0 0 1.1e-275 4e-173 1.2e-96 3.2e-49 7.2e-25 1e+02 
560290 1407690 350 2.4e-14  0 0 7.4e-291 1.1e-182 4.7e-102 4.9e-52 2.5e-26 1e+02 
560290 1409190 350 5.2e-15  0 0 5.7e-307 7e-193 8.5e-108 5.1e-55 6.8e-28 1e+02 
560290 1410690 350 1e-15  0 0 0 1.2e-203 7.1e-114 3.6e-58 1.5e-29 1e+02 
560290 1412190 350 1.9e-16  0 0 0 5.1e-215 2.7e-120 1.7e-61 2.8e-31 1e+02 
560290 1413690 350 3.2e-17  0 0 0 5.5e-227 4.9e-127 5.2e-65 4.1e-33 1e+02 
560290 1415190 350 5e-18  0 0 0 1.5e-239 4e-134 1.1e-68 5e-35 1e+02 
560290 1416690 350 7.2e-19  0 0 0 1.1e-252 1.5e-141 1.5e-72 4.9e-37 1e+02 
560290 1418190 350 9.4e-20  0 0 0 2e-266 2.6e-149 1.4e-76 3.9e-39 1e+02 
560290 1419690 350 1.1e-20  0 0 0 9e-281 2.1e-157 9.1e-81 2.5e-41 1e+02 
560290 1421190 350 1.3e-21  0 0 0 1e-295 7.9e-166 3.8e-85 1.3e-43 1e+02 
560290 1422690 350 1.3e-22  0 0 0 0 1.4e-174 1.1e-89 5.6e-46 1e+02 
560290 1424190 350 1.2e-23  0 0 0 0 1.1e-183 2e-94 2e-48 1e+02 
560290 1425690 350 1e-24  0 0 0 0 3.9e-193 2.5e-99 5.5e-51 1e+02 
560290 1427190 350 8.1e-26  0 0 0 0 6.6e-203 2.1e-104 1.3e-53 1e+02 
560290 1428690 350 5.9e-27  0 0 0 0 5.2e-213 1.2e-109 2.3e-56 1e+02 
560290 1430190 350 3.9e-28  0 0 0 0 1.8e-223 4.5e-115 3.5e-59 1e+02 
560290 1431690 350 2.4e-29  0 0 0 0 3.1e-234 1.1e-120 4.3e-62 1e+02 
561790 1332690 350 6.2e-31  0 0 0 0 4.9e-248 7.8e-128 8e-66 1e+02 
561790 1334190 350 1.1e-29  0 0 0 0 5e-237 4.1e-122 7.5e-63 1e+02 
561790 1335690 350 1.7e-28  0 0 0 0 2.3e-226 1.4e-116 5.7e-60 1e+02 
561790 1337190 350 2.5e-27  0 0 0 0 5e-216 3.3e-111 3.6e-57 1e+02 
561790 1338690 350 3.4e-26  0 0 0 0 5e-206 5.1e-106 1.8e-54 1e+02 
561790 1340190 350 4.1e-25  0 0 0 0 2.3e-196 5.3e-101 7.3e-52 1e+02 
561790 1341690 350 4.7e-24  0 0 0 0 4.8e-187 3.7e-96 2.4e-49 1e+02 
561790 1343190 350 4.9e-23  0 0 0 0 4.7e-178 1.7e-91 6.5e-47 1e+02 
561790 1344690 350 4.6e-22  0 0 0 0 2.1e-169 5.3e-87 1.4e-44 1e+02 
561790 1346190 350 4.1e-21  0 0 0 2.7e-287 4.4e-161 1.1e-82 2.5e-42 1e+02 
561790 1347690 350 3.3e-20  0 0 0 3.7e-273 4.3e-153 1.6e-78 3.7e-40 1e+02 
561790 1349190 350 2.4e-19  0 0 0 1.3e-259 1.9e-145 1.4e-74 4.3e-38 1e+02 
561790 1350690 350 1.7e-18  0 0 0 1.2e-246 3.9e-138 9e-71 4.1e-36 1e+02 
561790 1352190 350 1e-17  0 0 0 2.7e-234 3.6e-131 3.8e-67 3.2e-34 1e+02 
561790 1353690 350 6e-17  0 0 0 1.6e-222 1.6e-124 1.1e-63 2e-32 1e+02 
561790 1355190 350 3.1e-16  0 0 0 2.3e-211 3.2e-118 2e-60 1e-30 1e+02 
561790 1356690 350 1.5e-15  0 0 0 8.7e-201 3e-112 2.5e-57 4.2e-29 1e+02 
561790 1358190 350 6.8e-15  0 0 1.1e-303 8.3e-191 1.3e-106 2.1e-54 1.4e-27 1e+02 
561790 1359690 350 2.8e-14  0 0 8e-289 2e-181 2.5e-101 1.2e-51 3.9e-26 1e+02 
561790 1361190 350 1e-13  0 0 6.7e-275 1.3e-172 2.3e-96 4.4e-49 8.6e-25 1e+02 
561790 1362690 350 3.6e-13  0 0 6.4e-262 2e-164 9.7e-92 1.1e-46 1.5e-23 1e+02 
561790 1364190 350 1.1e-12  0 0 7e-250 8e-157 1.9e-87 1.9e-44 2.3e-22 1e+02 
561790 1365690 350 3.3e-12  0 0 8.8e-239 8.2e-150 1.7e-83 2.1e-42 2.7e-21 1e+02 
561790 1367190 350 8.7e-12  0 1.9e-301 1.3e-228 2.2e-143 7.1e-80 1.6e-40 2.6e-20 1e+02 
561790 1368690 350 2.1e-11  0 2.4e-289 2.1e-219 1.4e-137 1.4e-76 8.1e-39 2e-19 1e+02 
561790 1370190 350 4.7e-11  0 1.9e-278 4.1e-211 2.5e-132 1.2e-73 2.8e-37 1.3e-18 1e+02 
561790 1371690 350 9.6e-11  0 8.3e-269 9e-204 1.1e-127 5.1e-71 6.3e-36 6.7e-18 1e+02 
561790 1373190 350 1.8e-10  0 2.2e-260 2.3e-197 1.2e-123 9.7e-69 9.6e-35 2.8e-17 1e+02 
561790 1374690 350 3e-10  0 3.3e-253 6.8e-192 3.4e-120 8.6e-67 9.8e-34 9.5e-17 1e+02 
561790 1376190 350 4.7e-10  0 3e-247 2.3e-187 2.4e-117 3.5e-65 6.8e-33 2.6e-16 1e+02 
561790 1377690 350 6.7e-10  2.1e-311 1.6e-242 9e-184 4.5e-115 6.7e-64 3.1e-32 5.8e-16 1e+02 
561790 1379190 350 8.8e-10  6.1e-307 4.8e-239 4.1e-181 2.2e-113 6e-63 9.6e-32 1.1e-15 1e+02 
561790 1380690 350 1e-09  4.7e-304 8.8e-237 2.1e-179 2.6e-112 2.4e-62 2e-31 1.5e-15 1e+02 
561790 1382190 350 1.1e-09  9.8e-303 9.3e-236 1.3e-178 8.1e-112 4.6e-62 2.8e-31 1.8e-15 1e+02 
561790 1383690 350 1.1e-09  5.3e-303 5.8e-236 9e-179 6.5e-112 4.1e-62 2.6e-31 1.8e-15 1e+02 
561790 1385190 350 9.9e-10  7.7e-305 2.1e-237 7.3e-180 1.3e-112 1.7e-62 1.6e-31 1.4e-15 1e+02 
561790 1386690 350 8.2e-10  3e-308 4.5e-240 6.8e-182 6.9e-114 3.1e-63 6.9e-32 8.9e-16 1e+02 
561790 1388190 350 6.1e-10  0 5.7e-244 7.3e-185 9.2e-116 2.7e-64 2e-32 4.6e-16 1e+02 
561790 1389690 350 4.2e-10  0 4.2e-249 9e-189 3.2e-118 1.1e-65 3.7e-33 1.9e-16 1e+02 
561790 1391190 350 2.6e-10  0 1.8e-255 1.3e-193 2.8e-121 2.1e-67 4.7e-34 6.5e-17 1e+02 
561790 1392690 350 1.5e-10  0 4.6e-263 2.1e-199 6.2e-125 1.8e-69 4e-35 1.8e-17 1e+02 
561790 1394190 350 7.8e-11  0 6.8e-272 4.1e-206 3.5e-129 7.4e-72 2.3e-36 4e-18 1e+02 
561790 1395690 350 3.7e-11  0 5.9e-282 9e-214 5.1e-134 1.4e-74 8.9e-38 7.2e-19 1e+02 
561790 1397190 350 1.6e-11  0 3e-293 2.3e-222 1.9e-139 1.2e-77 2.3e-39 1.1e-19 1e+02 
561790 1398690 350 6.5e-12  0 8.9e-306 6.6e-232 1.8e-145 4.8e-81 3.9e-41 1.3e-20 1e+02 
561790 1400190 350 2.4e-12  0 0 2.2e-242 4.4e-152 8.9e-85 4.6e-43 1.2e-21 1e+02 
561790 1401690 350 8e-13  0 0 8.5e-254 2.7e-159 7.6e-89 3.5e-45 9.5e-23 1e+02 
561790 1403190 350 2.5e-13  0 0 3.8e-266 4.3e-167 3e-93 1.8e-47 6e-24 1e+02 
561790 1404690 350 7e-14  0 0 1.9e-279 1.7e-175 5.5e-98 6.4e-50 3.1e-25 1e+02 
561790 1406190 350 1.8e-14  0 0 1.1e-293 1.8e-184 4.7e-103 1.5e-52 1.3e-26 1e+02 
561790 1407690 350 4.3e-15  0 0 0 4.6e-194 1.8e-108 2.3e-55 4.5e-28 1e+02 
561790 1409190 350 9.5e-16  0 0 0 3e-204 3.3e-114 2.4e-58 1.2e-29 1e+02 
561790 1410690 350 1.9e-16  0 0 0 5.1e-215 2.7e-120 1.7e-61 2.8e-31 1e+02 
561790 1412190 350 3.5e-17  0 0 0 2.2e-226 1.1e-126 7.8e-65 5.1e-33 1e+02 
561790 1413690 350 6e-18  0 0 0 2.4e-238 1.9e-133 2.4e-68 7.6e-35 1e+02 
561790 1415190 350 9.4e-19  0 0 0 6.6e-251 1.5e-140 5.1e-72 9.1e-37 1e+02 
561790 1416690 350 1.3e-19  0 0 0 4.6e-264 5.8e-148 7.2e-76 9e-39 1e+02 
561790 1418190 350 1.8e-20  0 0 0 8.3e-278 1e-155 6.7e-80 7.1e-41 1e+02 
561790 1419690 350 2.1e-21  0 0 0 3.8e-292 8.1e-164 4.2e-84 4.6e-43 1e+02 
561790 1421190 350 2.4e-22  0 0 0 0 3e-172 1.8e-88 2.4e-45 1e+02 
561790 1422690 350 2.4e-23  0 0 0 0 5.2e-181 5e-93 1e-47 1e+02 
561790 1424190 350 2.3e-24  0 0 0 0 4.1e-190 9.3e-98 3.6e-50 1e+02 
561790 1425690 350 1.9e-25  0 0 0 0 1.5e-199 1.2e-102 1e-52 1e+02 
561790 1427190 350 1.5e-26  0 0 0 0 2.5e-209 9.9e-108 2.3e-55 1e+02 
561790 1428690 350 1.1e-27  0 0 0 0 1.9e-219 5.6e-113 4.3e-58 1e+02 
561790 1430190 350 7.5e-29  0 0 0 0 7e-230 2.1e-118 6.4e-61 1e+02 
561790 1431690 350 4.6e-30  0 0 0 0 1.2e-240 5.3e-124 7.8e-64 1e+02 
563290 1332690 350 1.1e-31  0 0 0 0 8.5e-255 2.4e-131 1.2e-67 1e+02 
563290 1334190 350 1.9e-30  0 0 0 0 8.6e-244 1.3e-125 1.1e-64 1e+02 
563290 1335690 350 3e-29  0 0 0 0 4e-233 4.4e-120 8.6e-62 1e+02 
563290 1337190 350 4.3e-28  0 0 0 0 8.7e-223 1e-114 5.3e-59 1e+02 
563290 1338690 350 5.8e-27  0 0 0 0 8.7e-213 1.6e-109 2.7e-56 1e+02 
563290 1340190 350 7.1e-26  0 0 0 0 4e-203 1.6e-104 1.1e-53 1e+02 
563290 1341690 350 8.1e-25  0 0 0 0 8.5e-194 1.1e-99 3.6e-51 1e+02 
563290 1343190 350 8.4e-24  0 0 0 0 8.3e-185 5.3e-95 9.7e-49 1e+02 
563290 1344690 350 8e-23  0 0 0 0 3.7e-176 1.7e-90 2.1e-46 1e+02 
563290 1346190 350 7e-22  0 0 0 3e-299 7.8e-168 3.5e-86 3.8e-44 1e+02 
563290 1347690 350 5.6e-21  0 0 0 4e-285 7.5e-160 4.8e-82 5.5e-42 1e+02 
563290 1349190 350 4.2e-20  0 0 0 1.4e-271 3.3e-152 4.5e-78 6.4e-40 1e+02 
563290 1350690 350 2.8e-19  0 0 0 1.3e-258 6.8e-145 2.8e-74 6.1e-38 1e+02 
563290 1352190 350 1.8e-18  0 0 0 2.9e-246 6.4e-138 1.2e-70 4.7e-36 1e+02 
563290 1353690 350 1e-17  0 0 0 1.7e-234 2.8e-131 3.3e-67 2.9e-34 1e+02 
563290 1355190 350 5.3e-17  0 0 0 2.5e-223 5.7e-125 6.2e-64 1.5e-32 1e+02 
563290 1356690 350 2.6e-16  0 0 0 9.6e-213 5.3e-119 7.8e-61 6.2e-31 1e+02 
563290 1358190 350 1.1e-15  0 0 0 9.2e-203 2.3e-113 6.5e-58 2.1e-29 1e+02 
563290 1359690 350 4.6e-15  0 0 1.1e-307 2.3e-193 4.5e-108 3.7e-55 5.7e-28 1e+02 
563290 1361190 350 1.7e-14  0 0 7.9e-294 1.4e-184 4.1e-103 1.4e-52 1.3e-26 1e+02 
563290 1362690 350 5.9e-14  0 0 7.6e-281 2.2e-176 1.7e-98 3.5e-50 2.3e-25 1e+02 
563290 1364190 350 1.9e-13  0 0 8.4e-269 9e-169 3.4e-94 5.9e-48 3.3e-24 1e+02 
563290 1365690 350 5.4e-13  0 0 1.1e-257 9.3e-162 3.1e-90 6.7e-46 4e-23 1e+02 
563290 1367190 350 1.4e-12  0 0 1.5e-247 2.4e-155 1.3e-86 5.1e-44 3.8e-22 1e+02 
563290 1368690 350 3.4e-12  0 0 2.6e-238 1.6e-149 2.5e-83 2.6e-42 3e-21 1e+02 
563290 1370190 350 7.6e-12  0 2.6e-303 5e-230 2.8e-144 2.2e-80 8.8e-41 1.9e-20 1e+02 
563290 1371690 350 1.5e-11  0 1.2e-293 1.1e-222 1.2e-139 9.3e-78 2e-39 9.8e-20 1e+02 
563290 1373190 350 2.9e-11  0 3.1e-285 2.8e-216 1.4e-135 1.8e-75 3.1e-38 4.1e-19 1e+02 
563290 1374690 350 4.9e-11  0 4.8e-278 8.4e-211 3.9e-132 1.6e-73 3.1e-37 1.4e-18 1e+02 
563290 1376190 350 7.6e-11  0 4.3e-272 2.9e-206 2.8e-129 6.5e-72 2.2e-36 3.8e-18 1e+02 
563290 1377690 350 1.1e-10  0 2.3e-267 1.1e-202 5.2e-127 1.2e-70 1e-35 8.5e-18 1e+02 
563290 1379190 350 1.4e-10  0 7e-264 5.1e-200 2.5e-125 1.1e-69 3.1e-35 1.5e-17 1e+02 
563290 1380690 350 1.6e-10  0 1.3e-261 2.7e-198 3e-124 4.5e-69 6.4e-35 2.3e-17 1e+02 
563290 1382190 350 1.8e-10  0 1.3e-260 1.6e-197 9.4e-124 8.6e-69 9e-35 2.7e-17 1e+02 
563290 1383690 350 1.7e-10  0 8.4e-261 1.1e-197 7.5e-124 7.5e-69 8.4e-35 2.6e-17 1e+02 
563290 1385190 350 1.6e-10  0 3.1e-262 9e-199 1.5e-124 3.1e-69 5.3e-35 2e-17 1e+02 
563290 1386690 350 1.3e-10  0 6.6e-265 8.4e-201 8e-126 5.8e-70 2.2e-35 1.3e-17 1e+02 
563290 1388190 350 9.7e-11  0 8.2e-269 9e-204 1.1e-127 5.1e-71 6.3e-36 6.7e-18 1e+02 
563290 1389690 350 6.7e-11  0 6.1e-274 1.1e-207 3.6e-130 2.1e-72 1.2e-36 2.8e-18 1e+02 
563290 1391190 350 4.2e-11  0 2.6e-280 1.6e-212 3.2e-133 3.9e-74 1.5e-37 9.5e-19 1e+02 
563290 1392690 350 2.4e-11  0 6.6e-288 2.6e-218 7e-137 3.4e-76 1.3e-38 2.6e-19 1e+02 
563290 1394190 350 1.3e-11  0 9.7e-297 5e-225 4e-141 1.4e-78 7.4e-40 5.8e-20 1e+02 
563290 1395690 350 6e-12  0 8.4e-307 1.1e-232 5.8e-146 2.5e-81 2.8e-41 1.1e-20 1e+02 
563290 1397190 350 2.6e-12  0 0 2.8e-241 2.2e-151 2.2e-84 7.3e-43 1.5e-21 1e+02 
563290 1398690 350 1.1e-12  0 0 8e-251 2e-157 8.7e-88 1.3e-44 1.8e-22 1e+02 
563290 1400190 350 3.9e-13  0 0 2.7e-261 4.9e-164 1.6e-91 1.4e-46 1.8e-23 1e+02 
563290 1401690 350 1.3e-13  0 0 1e-272 3e-171 1.4e-95 1.1e-48 1.4e-24 1e+02 
563290 1403190 350 4.1e-14  0 0 4.5e-285 4.8e-179 5.4e-100 5.8e-51 8.9e-26 1e+02 
563290 1404690 350 1.2e-14  0 0 2.3e-298 1.9e-187 9.9e-105 2e-53 4.6e-27 1e+02 
563290 1406190 350 3e-15  0 0 0 1.9e-196 8.4e-110 4.7e-56 1.9e-28 1e+02 
563290 1407690 350 7.3e-16  0 0 0 5e-206 3.3e-115 7.2e-59 6.6e-30 1e+02 
563290 1409190 350 1.6e-16  0 0 0 3.3e-216 5.9e-121 7.5e-62 1.8e-31 1e+02 
563290 1410690 350 3.2e-17  0 0 0 5.5e-227 4.9e-127 5.2e-65 4.1e-33 1e+02 
563290 1412190 350 6e-18  0 0 0 2.4e-238 1.9e-133 2.4e-68 7.6e-35 1e+02 
563290 1413690 350 1e-18  0 0 0 2.6e-250 3.3e-140 7.6e-72 1.1e-36 1e+02 
563290 1415190 350 1.6e-19  0 0 0 7.1e-263 2.7e-147 1.6e-75 1.4e-38 1e+02 
563290 1416690 350 2.3e-20  0 0 0 5e-276 1e-154 2.2e-79 1.3e-40 1e+02 
563290 1418190 350 3e-21  0 0 0 9e-290 1.8e-162 2.1e-83 1.1e-42 1e+02 
563290 1419690 350 3.7e-22  0 0 0 0 1.4e-170 1.3e-87 6.9e-45 1e+02 
563290 1421190 350 4.1e-23  0 0 0 0 5.3e-179 5.5e-92 3.6e-47 1e+02 
563290 1422690 350 4.2e-24  0 0 0 0 9e-188 1.5e-96 1.5e-49 1e+02 
563290 1424190 350 3.9e-25  0 0 0 0 7.1e-197 2.9e-101 5.3e-52 1e+02 
563290 1425690 350 3.4e-26  0 0 0 0 2.6e-206 3.6e-106 1.5e-54 1e+02 
563290 1427190 350 2.7e-27  0 0 0 0 4.4e-216 3.1e-111 3.4e-57 1e+02 
563290 1428690 350 1.9e-28  0 0 0 0 3.4e-226 1.7e-116 6.4e-60 1e+02 
563290 1430190 350 1.3e-29  0 0 0 0 1.2e-236 6.5e-122 9.6e-63 1e+02 
563290 1431690 350 8e-31  0 0 0 0 2e-247 1.6e-127 1.2e-65 1e+02 
564790 1332690 350 1.7e-32  0 0 0 0 6.8e-262 5e-135 1.4e-69 1e+02 
564790 1334190 350 3e-31  0 0 0 0 6.9e-251 2.6e-129 1.4e-66 1e+02 
564790 1335690 350 4.7e-30  0 0 0 0 3.2e-240 9e-124 1e-63 1e+02 
564790 1337190 350 6.9e-29  0 0 0 0 7e-230 2.1e-118 6.4e-61 1e+02 
564790 1338690 350 9.2e-28  0 0 0 0 7e-220 3.3e-113 3.2e-58 1e+02 
564790 1340190 350 1.1e-26  0 0 0 0 3.2e-210 3.4e-108 1.3e-55 1e+02 
564790 1341690 350 1.3e-25  0 0 0 0 6.8e-201 2.4e-103 4.4e-53 1e+02 
564790 1343190 350 1.3e-24  0 0 0 0 6.7e-192 1.1e-98 1.2e-50 1e+02 
564790 1344690 350 1.3e-23  0 0 0 0 3e-183 3.4e-94 2.6e-48 1e+02 
564790 1346190 350 1.1e-22  0 0 0 0 6.3e-175 7.2e-90 4.6e-46 1e+02 
564790 1347690 350 8.9e-22  0 0 0 1.1e-297 6.1e-167 1e-85 6.6e-44 1e+02 
564790 1349190 350 6.5e-21  0 0 0 3.9e-284 2.7e-159 9.4e-82 7.7e-42 1e+02 
564790 1350690 350 4.4e-20  0 0 0 3.5e-271 5.6e-152 5.9e-78 7.3e-40 1e+02 
564790 1352190 350 2.8e-19  0 0 0 8.1e-259 5.3e-145 2.5e-74 5.7e-38 1e+02 
564790 1353690 350 1.6e-18  0 0 0 4.8e-247 2.3e-138 6.9e-71 3.6e-36 1e+02 
564790 1355190 350 8.2e-18  0 0 0 7.1e-236 4.7e-132 1.3e-67 1.8e-34 1e+02 
564790 1356690 350 4e-17  0 0 0 2.7e-225 4.3e-126 1.6e-64 7.5e-33 1e+02 
564790 1358190 350 1.8e-16  0 0 0 2.6e-215 1.9e-120 1.4e-61 2.5e-31 1e+02 
564790 1359690 350 7.1e-16  0 0 0 6.3e-206 3.7e-115 7.8e-59 6.9e-30 1e+02 
564790 1361190 350 2.6e-15  0 0 0 4e-197 3.4e-110 2.9e-56 1.5e-28 1e+02 
564790 1362690 350 9e-15  0 0 1e-300 6.3e-189 1.5e-105 7.4e-54 2.7e-27 1e+02 
564790 1364190 350 2.8e-14  0 0 1.2e-288 2.6e-181 2.9e-101 1.3e-51 4e-26 1e+02 
564790 1365690 350 8.1e-14  0 0 1.5e-277 2.6e-174 2.6e-97 1.4e-49 4.7e-25 1e+02 
564790 1367190 350 2.1e-13  0 0 2.1e-267 7e-168 1.1e-93 1.1e-47 4.6e-24 1e+02 
564790 1368690 350 5.1e-13  0 0 3.6e-258 4.7e-162 2.1e-90 5.5e-46 3.6e-23 1e+02 
564790 1370190 350 1.1e-12  0 0 7e-250 8e-157 1.9e-87 1.9e-44 2.3e-22 1e+02 
564790 1371690 350 2.3e-12  0 0 1.6e-242 3.5e-152 7.9e-85 4.3e-43 1.2e-21 1e+02 
564790 1373190 350 4.3e-12  0 0 4e-236 3.9e-148 1.5e-82 6.6e-42 4.9e-21 1e+02 
564790 1374690 350 7.2e-12  0 3.9e-304 1.2e-230 1.1e-144 1.3e-80 6.7e-41 1.7e-20 1e+02 
564790 1376190 350 1.1e-11  0 3.6e-298 4e-226 8.2e-142 5.5e-79 4.6e-40 4.5e-20 1e+02 
564790 1377690 350 1.6e-11  0 1.9e-293 1.6e-222 1.5e-139 1.1e-77 2.1e-39 1e-19 1e+02 
